Date,Open,High,Low,Close,Adj Close,Volume
2018-08-23,10.228000,10.228000,10.228000,10.228000,10.228000,0
2018-08-24,10.228000,10.228000,10.228000,10.228000,10.228000,0
2018-08-27,10.228000,10.228000,10.228000,10.228000,10.228000,0
2018-08-28,10.228000,10.228000,10.228000,10.228000,10.228000,0
2018-08-29,10.228000,10.228000,10.228000,10.228000,10.228000,0
2018-08-30,10.228000,10.228000,10.228000,10.228000,10.228000,0
2018-08-31,10.228000,10.228000,10.228000,10.228000,10.228000,0
2018-09-04,10.844000,10.844000,10.844000,10.844000,10.844000,500
2018-09-05,10.844000,10.844000,10.844000,10.844000,10.844000,0
2018-09-06,10.844000,10.844000,10.844000,10.844000,10.844000,0
2018-09-07,10.844000,10.844000,10.844000,10.844000,10.844000,0
2018-09-10,10.844000,10.844000,10.844000,10.844000,10.844000,0
2018-09-11,10.844000,10.844000,10.844000,10.844000,10.844000,0
2018-09-12,10.844000,10.844000,10.844000,10.844000,10.844000,0
2018-09-13,10.844000,10.844000,10.844000,10.844000,10.844000,0
2018-09-14,10.844000,10.844000,10.844000,10.844000,10.844000,0
2018-09-17,9.813400,9.813400,9.796000,9.810400,9.810400,1500
2018-09-18,9.758000,9.758000,9.758000,9.758000,9.758000,5000
2018-09-19,9.758000,9.758000,9.758000,9.758000,9.758000,0
2018-09-20,9.758000,9.758000,9.758000,9.758000,9.758000,0
2018-09-21,9.758000,9.758000,9.758000,9.758000,9.758000,0
2018-09-24,9.758000,9.758000,9.758000,9.758000,9.758000,0
2018-09-25,9.758000,9.758000,9.758000,9.758000,9.758000,0
2018-09-26,9.758000,9.758000,9.758000,9.758000,9.758000,0
2018-09-27,9.758000,9.758000,9.758000,9.758000,9.758000,0
2018-09-28,10.222000,10.222000,10.098000,10.112000,10.112000,11000
2018-10-01,10.112000,10.112000,10.112000,10.112000,10.112000,0
2018-10-02,10.386000,10.392800,10.386000,10.392800,10.392800,1500
2018-10-03,10.392800,10.392800,10.392800,10.392800,10.392800,0
2018-10-04,10.392800,10.392800,10.392800,10.392800,10.392800,0
2018-10-05,10.392800,10.392800,10.392800,10.392800,10.392800,0
2018-10-08,10.392800,10.392800,10.392800,10.392800,10.392800,0
2018-10-09,10.392800,10.392800,10.392800,10.392800,10.392800,0
2018-10-10,10.392800,10.392800,10.392800,10.392800,10.392800,0
2018-10-11,8.010000,8.010000,7.994000,7.994000,7.994000,1000
2018-10-12,8.506000,8.508000,8.406000,8.406000,8.406000,4500
2018-10-15,8.406000,8.406000,8.406000,8.406000,8.406000,0
2018-10-16,8.406000,8.406000,8.406000,8.406000,8.406000,0
2018-10-17,8.406000,8.406000,8.406000,8.406000,8.406000,0
2018-10-18,8.406000,8.406000,8.406000,8.406000,8.406000,0
2018-10-19,8.454000,8.454000,8.248000,8.318000,8.318000,5000
2018-10-22,8.318000,8.318000,8.318000,8.318000,8.318000,0
2018-10-23,8.058000,8.080000,8.044000,8.044000,8.044000,2000
2018-10-24,8.044000,8.044000,8.044000,8.044000,8.044000,0
2018-10-25,8.044000,8.044000,8.044000,8.044000,8.044000,0
2018-10-26,7.834000,7.960000,7.834000,7.960000,7.960000,5500
2018-10-29,8.122000,8.122000,7.388000,7.626000,7.626000,22000
2018-10-30,7.626000,7.626000,7.626000,7.626000,7.626000,0
2018-10-31,7.626000,7.626000,7.626000,7.626000,7.626000,500
2018-11-01,7.626000,7.626000,7.626000,7.626000,7.626000,0
2018-11-02,8.730000,8.730000,8.588000,8.588000,8.588000,4500
2018-11-05,8.588000,8.588000,8.588000,8.588000,8.588000,500
2018-11-06,8.588000,8.588000,8.588000,8.588000,8.588000,500
2018-11-07,8.934400,8.940600,8.934400,8.940600,8.940600,1500
2018-11-08,8.700000,8.700000,8.700000,8.700000,8.700000,500
2018-11-09,8.700000,8.700000,8.700000,8.700000,8.700000,0
2018-11-12,8.206000,8.206000,7.796000,7.796000,7.796000,13500
