Date,Open,High,Low,Close,Adj Close,Volume
2018-01-23,52.174000,53.619999,52.029999,53.549999,53.549999,106400
2018-01-24,54.610001,56.000000,51.544998,53.439999,53.439999,216300
2018-01-25,54.410000,54.959999,52.750000,53.400002,53.400002,134700
2018-01-26,54.580002,57.810001,53.921001,57.810001,57.810001,131000
2018-01-29,57.220001,60.950001,56.029999,58.799999,58.799999,239600
2018-01-30,57.500000,58.180000,54.290001,57.150002,57.150002,227900
2018-01-31,58.759998,59.700001,57.250000,58.200001,58.200001,183200
2018-02-01,55.720001,58.599998,54.942001,56.144001,56.144001,115600
2018-02-02,55.150002,56.599998,52.099998,52.525002,52.525002,198700
2018-02-05,49.419998,53.880001,45.000000,46.160000,46.160000,258500
2018-02-06,41.509998,49.860001,41.200001,49.317001,49.317001,170000
2018-02-07,49.919998,51.900002,48.771000,49.650002,49.650002,85800
2018-02-08,53.500000,55.200001,44.674999,44.950001,44.950001,112200
2018-02-09,47.790001,48.119999,41.599998,46.619999,46.619999,145300
2018-02-12,49.270000,49.919998,46.619999,49.020000,49.020000,74300
2018-02-13,48.910000,52.439999,48.230999,51.772999,51.772999,61200
2018-02-14,51.939999,56.189999,51.939999,55.860001,55.860001,94100
2018-02-15,58.220001,59.200001,55.868999,59.200001,59.200001,131800
2018-02-16,59.009998,59.889000,57.320000,58.262001,58.262001,77000
2018-02-20,57.080002,60.641998,57.080002,58.599998,58.599998,106200
2018-02-21,60.000000,62.430000,59.132000,59.229000,59.229000,79000
2018-02-22,61.000000,61.234001,57.530998,58.900002,58.900002,62500
2018-02-23,60.070000,62.040001,59.310001,62.000000,62.000000,72000
2018-02-26,63.599998,64.050003,62.520000,64.000000,64.000000,86200
2018-02-27,64.089996,64.139000,61.178001,61.178001,61.178001,103100
2018-02-28,62.169998,62.837002,60.000000,60.529999,60.529999,71100
2018-03-01,60.990002,61.424999,55.080002,57.714001,57.714001,125100
2018-03-02,54.540001,59.340000,53.081001,58.919998,58.919998,139400
2018-03-05,58.730000,63.500000,57.250000,62.827000,62.827000,93700
2018-03-06,64.500000,65.489998,63.110001,64.610001,64.610001,95500
2018-03-07,62.820000,66.072998,62.090000,66.000000,66.000000,89200
2018-03-08,66.860001,66.860001,64.440002,65.040001,65.040001,53400
2018-03-09,66.959999,68.969002,66.252998,68.860001,68.860001,101600
2018-03-12,70.400002,71.489998,69.419998,70.750000,70.750000,92900
2018-03-13,71.860001,71.949997,66.000000,66.580002,66.580002,196800
2018-03-14,67.720001,69.859001,67.279999,69.000000,69.000000,88200
2018-03-15,70.000000,70.348999,67.546997,69.080002,69.080002,65600
2018-03-16,69.500000,69.620003,67.644997,68.389999,68.389999,50900
2018-03-19,65.500000,66.250000,60.669998,62.320000,62.320000,171000
2018-03-20,62.360001,63.130001,59.680000,61.595001,61.595001,117200
2018-03-21,60.840000,63.250000,60.320000,61.400002,61.400002,75500
2018-03-22,59.070000,59.499001,55.175999,55.400002,55.400002,152000
2018-03-23,55.439999,55.511002,51.150002,51.208000,51.208000,128500
2018-03-26,54.570000,56.500000,50.000000,56.500000,56.500000,127200
2018-03-27,57.880001,57.880001,45.515999,47.110001,47.110001,224300
2018-03-28,44.599998,46.650002,42.000000,43.799999,43.799999,227000
2018-03-29,44.680000,47.700001,42.000999,47.000000,47.000000,162500
2018-04-02,45.400002,45.860001,40.759998,42.160999,42.160999,187700
2018-04-03,44.000000,44.759998,41.300999,43.174999,43.174999,163000
2018-04-04,39.240002,45.500000,38.700001,45.299999,45.299999,119400
