Date,Open,High,Low,Close,Adj Close,Volume
2015-08-19,39.810001,39.810001,39.810001,39.810001,38.837425,100
2015-08-20,38.639999,38.720001,37.750000,37.750000,36.827751,1600
2015-08-21,36.990002,37.099998,35.230000,35.671001,34.799538,600
2015-08-24,35.671001,35.671001,35.671001,35.671001,34.799538,0
2015-08-25,33.150002,33.150002,33.150002,33.150002,32.340126,700
2015-08-26,28.990000,28.990000,27.969999,27.969999,27.286676,600
2015-08-27,31.139999,33.520000,31.100000,33.520000,32.701084,10500
2015-08-28,31.730000,33.000000,31.730000,33.000000,32.193798,800
2015-08-31,31.709999,32.520000,31.709999,32.520000,31.725519,900
2015-09-01,30.320000,30.320000,29.170000,29.170000,28.457359,1400
2015-09-02,30.670000,31.430000,29.530001,31.430000,30.662146,4300
2015-09-03,32.430000,33.419998,32.430000,33.259998,32.447449,7300
2015-09-04,31.629999,33.869999,30.927000,31.070000,30.310944,4200
2015-09-08,30.330000,32.119999,30.330000,32.119999,31.335287,800
2015-09-09,35.000000,35.000000,32.610001,32.610001,31.813316,2200
2015-09-10,31.770000,32.799999,31.680000,32.799999,31.998678,1100
2015-09-11,32.799999,32.799999,32.799999,32.799999,31.998678,0
2015-09-14,33.660000,33.660000,33.660000,33.660000,32.837669,200
2015-09-15,33.330002,34.000000,33.020000,33.689999,32.866936,4700
2015-09-16,33.349998,33.349998,33.090000,33.349998,32.535240,3500
2015-09-17,33.889999,36.250000,33.889999,34.549999,33.705929,13700
2015-09-18,34.660000,34.660000,32.619999,32.619999,31.823074,1000
2015-09-21,32.950001,34.480000,31.500000,31.886999,31.107983,1700
2015-09-22,31.469999,31.469999,29.049999,29.500000,28.779301,1600
2015-09-23,30.139999,30.139999,30.100000,30.100000,29.364639,600
2015-09-24,28.500000,29.040001,27.790001,29.040001,28.330542,1300
2015-09-25,31.110001,31.110001,31.110001,31.110001,30.349968,200
2015-09-28,28.480000,28.480000,28.000000,28.000000,27.315945,600
